Source IP,Source Port,Destination IP,Destination Port,Protocol,Flow Duration,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,label
10.0.2.15,55139,198.52.200.39,443,6,4981450.0,16439.0265426379,70.2606670748,835.6927364865,17944.0139525055,90497.0,0.0,31835.3653846154,26237.3783370427,97388.0,40.0,25944.6041666667,20988.503654228,90532.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4964008.0,1143115.71666459,73.7307433832,2509.72306143,17803.9639975762,88121.0,20.0,30830.9068322981,24538.7426694506,124448.0,45.0,24452.4679802956,20732.6731096115,103702.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4965961.0,758392.322265175,66.2510237193,21313.1282051282,20434.7462954312,112776.0,53.0,34247.0551724138,27379.7509063063,123287.0,4.0,27193.0934065934,24918.3131204789,112776.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4995120.0,2933.3878403852,59.8584218197,12118.2780487805,19285.6162590131,94823.0,7.0,37644.3893129771,27947.1929363969,131678.0,0.0,30089.6626506024,21085.7862202937,94823.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4989202.0,338004.442484231,66.9445735009,78088.7419354839,18619.3435721063,87673.0,0.0,33708.0337837838,25227.9833600273,110892.0,214.0,27113.5760869565,21804.3515813906,87793.0,128.0,0.0,0.0,0.0,925862.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4989237.0,397499.887107652,60.7307289672,15669.6582278481,20680.5356039302,97472.0,0.0,36415.6642335767,28295.7601202634,102822.0,0.0,30421.4390243902,23872.4243096417,97696.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4986383.0,56026.9215331782,63.1720427412,13757.9393939394,20262.4900732659,85670.0,7.0,36663.6985294118,28460.578238919,106642.0,1327.0,27885.4802259887,22582.4569867374,85670.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4995583.0,19805.5954925666,69.2611853311,1678.3644639245,18341.6588540381,73154.0,0.0,32102.9354838709,25368.1724312632,96369.0,215.0,26423.8095238095,20826.9189398566,73154.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4938892.0,12066666.6666667,66.0067075773,3282.1804878049,19738.3904049835,89613.0,15.0,33828.0273972603,30624.2249070546,120583.0,60.0,27512.9269662921,22527.2234772398,89613.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4998201.0,356326.594498607,60.0215957702,124203.051282051,21109.3495510206,108422.0,16.0,36992.8208955224,27011.0732775797,111392.0,28.0,30323.6463414634,23957.0010681827,108909.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4973896.0,235201.844681458,70.1663243461,15611.7625,18789.6725259696,91680.0,38.0,32088.3483870968,25920.3147439087,99870.0,29.0,25863.6770833333,22707.7697918875,101772.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4982890.0,1066.9622179581,60.0053382676,6339.3251928021,19706.2461296011,85059.0,8.0,38329.9230769231,28414.3032429925,114104.0,13.0,29133.2275449102,21842.2789817497,86707.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4984832.0,343364.337345735,74.6263866064,6193.1669367909,16920.141937015,91144.0,16.0,31350.4088050314,20770.6235708439,102743.0,49.0,23624.3033175355,18579.3199617449,91163.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4986221.0,296999.183785156,72.8006239595,223729.923076923,16810.5668820978,82620.0,6.0,30403.1890243902,25065.0050289047,102442.0,0.0,25310.1218274112,19965.7813637402,82620.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4996601.0,32368.0940208425,70.6480265284,12336.5283950617,18312.547640472,83169.0,21.0,31325.5031446541,25279.5363297874,90948.0,544.0,26022.734375,21651.7386987227,83210.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4996005.0,72041.4793203808,61.0487779736,3375.8744911805,19882.617489542,94535.0,2.0,37846.75,28105.2762573491,103529.0,97.0,29024.9649122807,21592.0548715316,94535.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4999029.0,20683.4115048765,63.8123923666,3208.6586475943,19008.1322576517,91972.0,16.0,35202.8591549296,26790.5678330434,96390.0,32.0,28498.3485714286,23171.8668766721,103666.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4985526.0,11908.3685918084,61.7788373784,8309.9347826087,20605.8580223938,113169.0,0.0,36390.0437956204,31019.14843781,124471.0,38.0,29427.3017751479,23448.6260181814,113169.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4970387.0,256052.753631652,62.1681973657,95510.6666666667,19558.0955302539,107209.0,0.0,36278.8540145986,26689.5810772944,109154.0,729474.0,29143.3588235294,21935.8323350501,107209.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4998998.0,284411.865706,81.8163960058,12478.0078125,15263.1524528214,67577.0,4.0,27218.5300546448,20859.6138854071,103020.0,0.0,22028.5357142857,17448.4893030417,67947.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4966090.0,3501.7893937751,71.8875413051,3755.4172335601,18254.2382619483,81565.0,0.0,32039.2903225807,27676.2447669871,117366.0,0.0,24642.885,20496.4650711737,88808.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4979974.0,504632.127135844,67.4702317723,56296.0,19461.2951693106,91911.0,0.0,34736.1408450704,27003.7960183094,109808.0,4.0,25903.3958333333,21947.6208566345,98874.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4986506.0,22090.8354304926,69.3872623436,18147.5457875458,19509.9835294168,105432.0,5.0,32805.9605263158,27991.9075748787,120775.0,509026.0,25566.3541666667,22582.6795023845,105843.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4993020.0,92875.6946390542,62.6875117664,11398.7638888889,18089.8532518443,85128.0,16.0,37259.4402985075,27324.7674784626,120422.0,0.0,28208.1694915254,19780.8256610978,85128.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4973842.0,27331.4194045138,57.9029249421,5538.894972067,20739.3727114888,105617.0,93.0,39473.1111111111,28699.7715841007,116067.0,74.0,31085.3375,23308.3448605204,105915.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4993226.0,13789.1414905094,77.3047324515,2601.3439623628,17688.0531391477,108074.0,0.0,29200.1520467836,24125.366930955,108243.0,1030.0,23440.9953051643,20864.9545027283,108340.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4994800.0,1120.355579357,66.469127893,42370.6476190476,18897.848786961,81437.0,17.0,34034.5616438356,26808.0909883752,94851.0,27.0,27144.402173913,21880.6725029565,92179.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4997913.0,2288.547499801,75.0313180722,1176.4060793161,17563.8067194246,97874.0,37039.0,29927.622754491,25301.917373085,108093.0,27.0,24258.5097087379,21152.5012942287,97996.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4980956.0,242795.691385214,62.8393424877,15240.7774390244,19380.3104012783,87165.0,20.0,36093.884057971,27604.3347164851,117979.0,396.0,28786.0462427745,22254.5225387579,87165.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4980157.0,233095.138366817,68.2709400527,9827.1437007874,17383.4014827238,80227.0,0.0,31924.0833333333,23729.969558035,93101.0,6.0,27104.6538461539,21143.1629725007,88493.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4988010.0,27586.6277086632,59.9437451008,11293.4819004525,19175.8425082959,73396.0,42.0,38666.7441860465,24138.7837580285,101613.0,8.0,29685.7678571428,21350.9565153283,89553.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4990293.0,182432.061289152,67.9318829576,593.7657957245,18913.2658026956,92494.0,14.0,33267.4066666667,25053.7606535866,118779.0,204.0,26685.2941176471,21821.2754595566,92727.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4960037.0,314891.319848846,70.967212543,6349.4069319641,18197.8416199807,90242.0,37007.0,31391.6898734177,26760.4503408409,110552.0,31.0,25651.6458333333,21658.4592629195,90242.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4995106.0,308090.819706387,72.6711305025,154430.333333333,17064.097744163,66094.0,5.0,31219.4125,24690.0934026441,100126.0,0.0,24533.3582089552,19946.5191933591,85492.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4989292.0,146781.279901561,64.3377858021,1830.3433685924,18286.0276010963,71589.0,1.0,34775.6083916084,27103.562544806,105606.0,34.0,28347.5568181818,21375.8077075707,80721.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4983126.0,112029.589282813,63.0126551085,207297.0,20481.2063387297,89005.0,0.0,37110.8582089552,30930.5115596339,116669.0,62.0,27942.0842696629,22958.4507257637,89005.0,40.0,0.0,0.0,0.0,295328.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4993856.0,331043.502493488,60.4743108332,5599.8730337079,19461.3419954303,108118.0,58.0,38412.7769230769,26938.1228771355,134334.0,203.0,29213.0647058824,21800.673363235,108118.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4993882.0,24760.6417064174,67.2823266549,106093.7,18482.4153833835,77118.0,4.0,33206.255033557,26009.1367340543,116528.0,0.0,26614.5351351351,21457.7364205453,106682.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4981385.0,12168.8593671247,77.889984412,11126.3265765766,17616.0134184423,99759.0,8.0,29301.2764705882,23722.353807198,99759.0,87.0,23061.3240740741,20909.4299951576,99978.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4995699.0,3235.6488848068,67.0576830189,2809.3331457513,19725.98371456,90390.0,4.0,33526.9731543625,26826.1092317315,116565.0,157.0,26970.1358695652,22909.5964014323,95039.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4998272.0,23377.5252563178,69.0238546442,5642.1841491842,17862.7348357237,78668.0,46.0,32663.2026143791,22916.7475401838,104989.0,405.0,26305.9578947369,20998.7007153697,84732.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4981228.0,35723.2608306678,66.8509853394,3129.9196988708,19121.5054876555,110129.0,0.0,32555.9411764706,27184.8980371928,110129.0,0.0,27853.1516853933,23252.7168493311,110682.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4980677.0,303479.856704284,69.6692437594,13805.1850828729,19113.945530011,107156.0,17.0,33203.5333333333,26234.1647563883,144335.0,15.0,25541.1384615385,23171.6022831251,110035.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4977047.0,1335.5790142443,72.5329698514,2768.4113712375,17494.1052410876,93926.0,18.0,31105.625,24227.3480530245,94571.0,103.0,25009.3165829146,21441.8523760999,115924.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4999912.0,778.546784222,73.2012883427,2663.4593582888,16966.4982680605,68147.0,18.0,30487.2682926829,23930.4345885379,98264.0,0.0,24680.54,20187.999851357,88131.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4987895.0,25310.7050911131,65.9596884056,2743.9619260918,19948.8680056391,95956.0,0.0,34398.4,28056.0068264752,112983.0,190.0,27296.1923076923,24693.7609028343,107320.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4985847.0,3079.881960655,59.1674794674,799468.4,19479.1650075495,70029.0,0.0,38351.9615384615,26775.446003539,102387.0,0.0,30197.0674846626,22744.2360374561,80727.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4977588.0,75618.5798063922,70.5160812827,23820.4202898551,18054.2564534355,79912.0,0.0,30915.701863354,25960.316384302,101764.0,28.0,26475.8563829787,21300.8235266877,87303.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4997076.0,34245.7378441179,78.8461092047,2335.9511241447,15374.7986121127,86044.0,15.0,29567.6272189349,19545.5943930003,90918.0,47.0,22286.6950672646,17013.6812117503,95853.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4989598.0,301666.666666667,95.3984669707,185788.0,12880.5462952412,60530.0,19.0,23858.1971153846,12206.009263857,66000.0,54.0,18757.1015037594,12862.2916755977,64446.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4992568.0,193272.5261015,99.5479680998,3190.7943686007,12569.473988584,61019.0,7.0,22610.8272727273,15743.8432502888,90479.0,256032.0,18153.9236363636,13350.7343529942,63677.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4986746.0,292126.36452453,78.8089066497,20564.8395061728,15598.1926476848,72338.0,41.0,28609.959770115,20162.7039710977,88171.0,11.0,22924.8755760369,18509.5119847878,96219.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4979557.0,17680.4310839031,62.6561760414,534963.888888889,20004.4148724425,92600.0,19.0,37096.1203007519,28204.682714056,121620.0,0.0,28132.3728813559,22209.9509244103,92600.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4936450.0,11312500.0,65.6342108195,11733.320754717,20349.3313398925,105403.0,23.0,34042.7379310345,28323.7776001358,105830.0,0.0,27850.6836158192,23353.7705484821,105539.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4987365.0,15660.4457428449,60.3525107948,18396.1222222222,19566.7142667889,98777.0,356.0,38660.7829457364,26431.4342932098,135143.0,89.0,29336.4176470588,21562.9711219397,98777.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4976041.0,5141.1256000817,56.0686698522,7998.7581573896,20992.5245871414,109434.0,0.0,41084.075,29374.8688608301,115991.0,4.0,31657.0318471338,22826.5815062571,109434.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4979053.0,327979.916486697,66.0768222391,6965.2005610098,20485.5747616821,95606.0,0.0,34306.0896551724,29291.8612018,109577.0,534.0,27354.1428571429,24010.6612052936,122469.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4990988.0,323035.243064069,63.514478496,13228.6153846154,20797.175896472,114746.0,35.0,35146.6971830986,28158.5728130013,126434.0,45.0,28848.2138728324,23929.2927439832,114746.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4958453.0,15689.6770023792,64.5362575787,15664.7073170732,19444.686630585,89845.0,23.0,35416.3285714285,27207.0557859307,117905.0,19.0,27799.1179775281,22083.7961894812,89845.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4999777.0,9110.4492397531,67.2029972537,570.2045013138,19733.204532254,92294.0,-42.0,33524.8255033557,26562.7467110276,100435.0,48.0,26807.854054054,22546.3823545485,92434.0,8.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4969625.0,6969.3812483768,66.403400659,523518.666666667,17435.9087811923,80500.0,10.0,33906.924137931,22371.7477282803,105540.0,1887.0,26899.7322404372,19593.7284050924,80500.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4983015.0,21830.6640019587,55.990198705,86388.8,21796.553933359,91429.0,3.0,40843.0655737705,28741.6882110081,107780.0,448.0,32137.3225806452,24456.361828679,91429.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4991866.0,33249.3473493089,70.3143874455,17698.9749103943,19343.2648175809,85010.0,40.0,31999.141025641,28455.7350458451,103563.0,363.0,25571.9689119171,22495.6013383049,93805.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4969886.0,2025.3128669828,68.613243845,15173.6493902439,20174.5097575037,88371.0,61.0,32482.0326797386,28329.7797076119,100586.0,36.0,26716.4623655914,24684.6457205127,120607.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4989550.0,4808.471884972,62.3302702649,16823.5151515151,19417.9853412021,92229.0,0.0,36412.5,28592.7339526826,111546.0,177.0,28840.9421965318,22273.9881736395,92376.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4969463.0,1534.1080289682,60.7711537444,15542.1370716511,20996.2669921474,100257.0,32.0,38225.8,30171.5730164218,122152.0,27.0,29091.3,24476.1550355375,100900.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4997861.0,3947.5817147573,58.8251654058,46540.6666666667,20206.0449286763,107923.0,1.0,38247.6511627907,28287.2270100203,107923.0,75.0,30541.8036809816,23661.3831579829,108732.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4998201.0,1681114.55108359,58.2209478971,5916.5668639053,19811.6695430535,90451.0,375.0,38446.7384615384,28746.4491770315,122362.0,174.0,31433.5157232704,22364.4587912045,90587.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4992746.0,344210.273451575,64.4935672674,14867.8078078078,19254.6708315375,93923.0,151.0,36001.0434782609,27846.2518440906,99325.0,243699.0,27432.043956044,21852.5693931155,94072.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4984740.0,16823.6960032642,71.4179676372,10465.8991596639,18867.9116018801,108594.0,6.0,31349.5471698113,27595.3007471434,116727.0,7.0,25410.6153846154,22568.7102703906,108594.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4949821.0,742299.286225574,72.3258477428,128783.25,17799.6428477996,97191.0,-1.0,30935.05,23970.1436444821,102001.0,0.0,25163.5510204082,21167.0678311053,97485.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4991236.0,299493.340470229,64.112376173,275281.866666667,19962.827196527,93204.0,0.0,35570.9714285714,27180.2123656858,93296.0,80.0,28039.5224719101,22601.1493928522,93387.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4989104.0,656808.340837481,91.8000506704,18925.1685823755,13398.5743055652,65620.0,0.0,25185.6464646465,14068.3600769631,77961.0,45.0,19337.2131782946,13332.2771882532,65620.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4948648.0,345973.555156414,63.4516740734,10058.1149193548,20227.7730295656,91407.0,15.0,36120.598540146,26532.0985421598,108114.0,0.0,28276.76,23202.6752668689,114860.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4996635.0,280303.925910044,73.4494314674,15337.8646153846,17649.8867489071,108997.0,4.0,30846.8571428571,25698.3535500957,121344.0,3.0,24238.5735294117,20400.3503181426,108997.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4990341.0,29753.3081190622,72.7405201368,7701.7037037037,19434.4911956516,108207.0,108.0,29474.5628742515,25687.157338856,108410.0,0.0,25721.8144329897,22939.3029578792,108473.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4983734.0,5647.4384832594,70.8304255404,2478.0734491315,17450.7675520336,69980.0,0.0,32361.9090909091,25071.5750579637,108237.0,595.0,25296.9441624365,20688.5621796971,77040.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4988994.0,453498.310268046,75.365895409,112514.444444444,18379.794713661,90634.0,3.0,29340.9467455621,25807.17148351,105106.0,15.0,24335.7073170732,22259.3389495901,90817.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4954405.0,16646.556177193,63.3779434665,18722.8759398496,19346.7212535101,98788.0,7.0,36163.5401459854,26272.5375512638,117941.0,0.0,28004.0742857143,21781.5788106132,99164.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4994237.0,25394.5755708961,66.8770825253,11714.2112676056,18196.2435702677,91452.0,0.0,33073.2450331126,25020.788527134,114915.0,0.0,27588.546961326,21793.4896949182,91452.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4977034.0,167319.96268581,81.9765346188,52851.3333333333,16162.8409223699,90885.0,53.0,27804.0167597765,20993.1940422419,99724.0,401.0,21924.0969162996,17991.6264588998,120561.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4988658.0,139315.217074332,86.596435354,2450.931372549,16153.0044025434,91840.0,3.0,25638.4020618557,21626.6878023115,103972.0,3.0,21137.8008474576,19276.4815841039,92019.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4989543.0,298700.527265167,69.7458665052,11628.1561771562,16999.744998377,81851.0,19.0,32516.75,22920.6569197405,118646.0,0.0,25538.3917525773,20425.4848901071,109057.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4986649.0,20809.7158542254,64.5724212793,55395.4222222222,19858.431223362,115185.0,18.0,34390.6827586207,26804.9066522301,126536.0,11.0,28099.9771428571,24455.2201490746,125735.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4958089.0,26414.1015944582,69.3815701977,4157.8154158215,20170.2802646407,93066.0,3.0,31986.5806451613,26270.5859244994,126175.0,0.0,26509.679144385,24050.1072721043,107325.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4975597.0,90738.5715844211,58.6864249657,1153.7383155946,20590.7469583283,103647.0,2.0,37409.969924812,30674.3946609753,116893.0,177.0,31330.1464968153,24774.8189878806,107369.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4975342.0,343580.566143172,63.1112393882,17921.9275362319,19760.8297440519,91009.0,0.0,36052.7246376812,27469.2066593297,112392.0,22.0,28592.7988505747,22485.6239321542,91009.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4960692.0,115966.143657755,72.5705204032,50661.8877551021,18318.5596457743,91244.0,0.0,31395.6202531645,26576.9549128726,121999.0,20.0,24802.31,21259.179975012,118488.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
10.0.2.15,55139,198.52.200.39,443,6,4984798.0,5776.5004035056,61.787859809,15317.8523076923,18880.2070997875,76863.0,5.0,35859.9136690647,25642.8172423181,114210.0,0.0,29820.4850299401,22383.1858747115,83153.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOIP
